Place ID,Name,Latitude,Longitude,Address,County,Tags,Rating
2161,Galway Irish Crystal,53.273695,-8.996795,"Old Dublin Rd, , ",Galway,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.5
2162,Galway Lawn Tennis Club,53.26288058495317,-9.09002697942401,"Threadneedle Road, Salthill, ",Galway,"Activity,Experience,Activity Operator,Fitness and Leisure,Venue,Sports Venues",4.6
2163,Galway Racecourse,53.298185,-8.993957,"Galway Racecourse, Ballybrit, ",Galway,"Activity,Experience,Race Course,Venue,Sports Venues",4.5
2164,Galway's Living Bog ,53.47432380000001,-8.4931524,", Castlegar, H53 TN67",Galway,"Activity,Experience,Nature and Wildlife,Tour,Walking",4.5
2165,Galway Tour Company,53.273236,-9.0487417,"Ground Floor, Kinlay House, Merchants Rd, Eyre Square, H91 F2KT",Galway,"Activity,Experience,Tour,Walking",4.8
2166,Galway Tour Company - Cliffs of Moher Day Tour,53.2721788149031,-9.04947254971209,"The Arch Tour Office, High Street, Galway City, ",Galway,"Activity,Experience,Activity Operator,Tour",4.8
2167,Galway Tour Company - Connemara and Cong Tour,53.2721788149031,-9.04947254971209,"The Arch Tour Office, High Street, Galway City, ",Galway,"Activity,Experience,Activity Operator,Tour",4.8
2168,Galway Tour Company - The Cliffs of Moher & The Burren Tour,53.2721788149031,-9.04947254971209,"The Arch Tour Office, High Street, Galway City, ",Galway,"Activity,Experience,Activity Operator,Tour",4.8
2169,Galway Tour Guides Association,53.274001,-9.0512662,", , ",Galway,"Activity,Experience,Tour",4.9
2170,Galway Tourist Train,53.27494722857518,-9.049118498122084,", Salthill, ",Galway,"Activity,Experience,Activity Operator,Tour",3.3
2171,Galway Tours,53.2744,-9.05018,", Eyre Square, ",Galway,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",4.498127674750356
2172,Galway Trails,53.274001,-9.0512662,", , ",Galway,"Activity,Experience,Activity Operator,Tour,Walking",4.7
2173,Galway Wind Park,53.38238620000001,-9.3739929,"Seecon, Oughterard, ",Galway,"Activity,Experience,Walking ,Walking,Activity Operator,Natural Landscape,Attraction,Nature and Wildlife",4.8
2174,Walking Tours of Galway's Westend,53.2698536,-9.0568462,"Raven Terrace, , ",Galway,"Activity,Experience,Activity Operator,Tour,Walking",4.8
2175,Game of Thrones Tour - Finn McCools Tours,53.34658021604488,-6.259074208620632,"Outside Dublin City Gallery The Hugh Lane, Parnell Square N, , ",Dublin,"Activity,Experience,Activity Operator,Tour",4.9
2176,Game of Thrones Tours,53.3481614,-6.246735399999999,"Custom House Quay, Dublin Docklands, Dublin, D01 V9X5",Dublin,"Activity,Activity Operator,Tour",4.8
2177,GanTours,53.27769239999999,-6.2164468,"Beacon South Quarter, Blackthorn Road, Sandyford, ",Dublin,"Activity,Activity Operator,Tour",4.579660084723602
2178,Gap of Dunloe ,52.02467,-9.63592,"Dunloe Upper, Gap of Dunloe, , ",Kerry,"Activity,Experience,Nature and Wildlife",4.8
2179,Gap of Dunloe Tours,52.02457780322275,-9.635838597894915,", Killarney, ",Kerry,"Activity,Experience,Activity Operator,Tour",4.6
2180,Gap of Mamore,55.2433924,-7.5013444,"Urrismenagh, Mamore Gap, ",Donegal,"Activity,Experience",4.9
2181,Garavan’s Bar,53.2733225,-9.051983000000002,"46 William St, , H91 RX54",Galway,"Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar",4.6
2182,Garden of Europe,52.4443441,-9.4753219,"Ballygowloge, Ballygologue, , ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Gardening,Gardens,Attraction,Garden,Public Park,Public Sculpture",4.7
2183,Garden of Remembrance,53.35393596283115,-6.26412713890079,"Parnell Square East, Dublin City, ",Dublin,"Activity,Public Park,Nature and Wildlife,Attraction,Public Sculpture",4.6
2184,Garden of the Senses,52.2662523,-9.704543,"Cloon Beg, Tralee, ",Kerry,"Activity,Experience,Gardens,Attraction,Garden",4.7
2185,Gareth McCormack Photography,54.2148106387571,-9.0894832075131,"Derrybeg House, Carrowcardin, Enniscrone, ",Sligo,"Activity,Experience,Learning,Photography,Activity Operator,Nature and Wildlife",5.0
2186,Garfinny Bridge,52.140079,-10.219193,", Dingle, ",Kerry,"Activity,Experience",4.498127674750356
2187,Illnacullin - Garinish Island,51.73642269999999,-9.543694599999998,"Iskanafeelna, Garinish Island, ",Cork,"Activity,Experience,Gardens,Attraction,Garden,Island,Offshore Island,Nature and Wildlife,Tour",4.7
2188,Garnish Beach,51.61702709999999,-10.1348471,"Billeragh, , ",Cork,"Activity,Experience,Attraction,Beach",4.6
2189,Garrettstown,51.6441536,-8.5810079,"Garretstown Beach, , ",Cork,"Activity,Experience,Attraction,Beach",4.498127674750356
2190,Garrettstown Surf School,51.6438694,-8.579020500000002,"Garrettstown Beach, Garrylucas, , ",Cork,"Activity,Experience,Kayaking,Activity Operator,Surfing,Nature and Wildlife",5.0
2191,Garryhill House,52.678048,-6.848067,"Garry Hill, Bagenalstown, ",Carlow,"Activity,Experience,Attraction,Historic Houses and Castle",4.498127674750356
2192,"Garrylucas, White Strand",51.64035680000001,-8.5655197,"R604, Lispatrick Lower, , ",Cork,"Activity,Experience,Attraction,Beach",4.498127674750356
2193,Garryvoe Beach,51.865968,-7.99973,", Garryvoe, ",Cork,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach",4.5
2194,Garter Lane Arts Centre,52.2616837,-7.1149046,"22a O'Connell St, Trinity Without, , X91 DX57",Waterford,"Activity,Experience,Movies,Cinema,Venue,Art Gallery,Attraction,Activity Operator",4.6
2195,13 On The Green,53.2743153,-9.047745199999998,"13 Eyre Square, Galway City, ",Galway,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.3
2196,Gash Gardens,52.97096999999999,-7.4868403,"Gash, Castletown, R32 K068",Laois,"Activity,Experience,Gardening,Nature and Wildlife,Gardens,Attraction,Garden,Food Shops ,Shopping",4.8
2197,Gate Theatre,53.353059,-6.261963499999998,"Gate Theatre, Rotunda, Dublin, ",Dublin,Activity,4.7
2198,Gateway to Ireland Tours,52.9862313,-6.367254300000001,"Wicklow, , ",Wicklow,"Activity,Experience,Transport,Activity Operator,Tour,Coach,Road",4.5
2199,Gaulstown Dolmen,52.205748,-7.2106645,"Gahan, Gaulstown, Butlerstown, X91 DXR6",Waterford,"Activity,Experience",4.6
2200,Gearoidin's Restaurant,51.62319350000001,-8.8897492,"18 Pearse St, Scartagh, Clonakilty, P85 K504",Cork,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.5
2201,Geary's Bar,52.354442,-8.6833289,"76 Main St, Rathgoggan Middle, Charleville, P56 YY95",Cork,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.6
2202,Gecko Adventures,51.6360955,-8.6973096,", Courtmacsherry, ",Cork,"Activity,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Venue,Sports Venues",4.9
2203,Genealogy Service National Library of Ireland,53.34109840000001,-6.2544821,"7-8 Kildare St, Dublin, D02 P638",Dublin,"Activity,Tracing Your Ancestors",4.2
2204,General Post Office,53.349333,-6.260654,"O'Connell Street, , ",Dublin,Activity,4.2
2205,Generation Tours,53.345176,-6.262646,"3 Crown Alley, Temple Bar, , D02 CX67",Dublin,"Activity,Activity Operator,Tour",4.9
2206,Geoff's Café Bar,52.2580795,-7.1119571,"9 John St, , X91 WP98",Waterford,"Activity,Food and Drink,Experience,Pubs and Bar",4.5
2207,Geokaun Mountain,51.922484,-10.345704,", Valentia Island, ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Activity Operator,Tour",4.8
2208,George Bernard Shaw,53.34092467208391,-6.252486660174554,"Merrion Square West, , ",Dublin,"Activity,Attraction,Public Sculpture",4.4
2209,George's Street Arcade,53.3425,-6.2638889,"South Great George's Street, , ",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.3
2210,George Salmon,53.34455451642822,-6.257352380196153,"Trinity College Dublin, College Green, , ",Dublin,"Activity,Attraction,Public Sculpture",4.498127674750356
2211,Germaine's of Baltinglass,52.9414352,-6.707281699999998,"Inisfáil, Main St, Baltinglass East, Baltinglass, ",Wicklow,"Activity,Food and Drink,Experience,Pubs and Bar",4.3
2212,German Military Cemetery,53.2008115,-6.292337900000001,"Oldboleys, Glencree, ",Wicklow,"Activity,Experience",4.9
2213,Gerry Sheerin Boat Trips,54.41979300413703,-8.474426840670162,"Cloyspara, Grange, ",Sligo,"Activity,Experience,Activity Operator,Boat,Tour",4.9
2214,Gertie Browne's Bar & Bistro,53.423618,-7.940225,"Custume Place, Athlone, ",Westmeath,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
2215,Getgolfing.ie,52.05993530000001,-9.5044265,", Killarney, ",Kerry,"Activity,Experience,Golf,Learning,Activity Operator",5.0
2216,Ghostbus Tour by DoDublin Tours,53.3505117,-6.2610326,"59 O'Connell Street Upper, North City, , ",Dublin,"Activity,Activity Operator,Tour",4.4
2217,Giants Causeway Day Tour – Irish Day Tours,53.3443425,-6.2596291,"Office 37, College Green, Dublin City, ",Dublin,"Activity,Activity Operator,Tour",4.7
2218,Giant's Causeway Tour by Paddywagon Tours,53.349708,-6.253413,"5 Beresford Place, Lower Gardiner Street, Dublin City Centre, ",Dublin,"Activity,Activity Operator,Tour",4.7
2219,Giants Causeway Tour - Finn McCools Tours,53.34658021604488,-6.259074208620632,"Outside Dublin City Gallery The Hugh Lane, Parnell Square N, , ",Dublin,"Activity,Activity Operator,Tour",4.9
2220,"Gilbert & Wright, Malahide",53.4517004,-6.1535605,"1 Ross Lane, Malahide, ",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.1
2221,Wrights Café Bar Swords,53.45626720000001,-6.2206777,"The Plaza, Malahide Rd, Townparks, Swords, ",Dublin,"Activity,Food and Drink,Restaurant,Venue,Music,Pubs and Bar",4.1
2222,Giles Norman Photography,51.70444999999999,-8.522055000000002,"45 Main St, Town-Plots, Kinsale, P17 K651",Cork,"Activity,Craft,Shopping,Photography,Learning,Art Gallery,Attraction,Food Shops ",4.7
2223,Gilroy's Bar,54.2128762,-9.0933196,"4 Main St, Carrowhubbuck South, Enniscrone, F26 D596",Sligo,"Activity,Food and Drink,Experience,Pubs and Bar",4.7
2224,Giltraps,53.09808899999999,-7.722301,"The Walk, Kinnitty, ",Offaly,"Activity,Food and Drink,Experience,Pubs and Bar",4.5
2225,Gino's Gelato Grafton Street,53.3410609,-6.260380300000001,"34B Grafton Street, Dublin, D02 Y527",Dublin,"Activity,Food and Drink,Cafe",4.2
2226,Gino's Gelato Blanchardstown Shopping Centre,53.3922,-6.3936673,"1st Floor, Blanchardstown Shopping Centre, Blanchardstown, ",Dublin,"Activity,Food and Drink,Shopping,Artisan,Restaurant,Cafe,Food Shops ",4.1
2227,Give It A Go - Sea Kayaking,53.2609836,-9.13939269311527,"Ballard East, Barna, ",Galway,"Activity,Kayaking,Activity Operator",4.498127674750356
2228,Glandore Harbour Charters,51.5593049,-9.1317282,"harbour Charters, Ballincolla, Glandore, ",Cork,"Activity,Experience,Fishing,Angling,Activity Operator,Tour",4.9
2229,Glanworth Castle And Dominican Friary,52.1882374,-8.354436999999999,"Rathdaggan, Glanworth, ",Cork,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle",4.5
2230,Glascarrig Beach,52.58147884675585,-6.204060285644573,"Glascarrig Point, Between Roney Point and Cahore, Cahore, ",Wexford,"Activity,Experience,Attraction,Beach",4.3
2231,Glaslough Village Heritage Trail,54.3174994444116,-6.8966227035221,", Glaslough, ",Monaghan,"Activity,Walking ,Walking",5.0
2232,Experience Glasnevin: Ireland's National Cemetery,53.37003000000001,-6.277087400000001,"Finglas Rd, Glasnevin, D11 H2TH",Dublin,"Activity,Activity Operator,Attraction,Museums and Attraction,Public Sculpture",4.8
2233,Glasson Golf Club,53.475674,-7.900718,", Glasson, ",Westmeath,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.8
2234,Glebe Gardens,51.48454100000001,-9.361088,"Ballylinchy, Baltimore, ",Cork,"Activity,Experience,Walking ,Walking,Gardens,Attraction,Garden,Nature and Wildlife",4.498127674750356
2235,Glebe House and Gallery,55.0041097,-7.902814899999999,"Glebe, Church Hill, , ",Donegal,"Activity,Experience,Art Gallery,Attraction,Historic Houses and Castle,Cafe,Food and Drink",4.7
2236,Gleeson Goldsmiths,52.7110412,-8.8554794,"Ballycasey Design and Retail Centre, Ballycasey More, Shannon, , V14 E103",Clare,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.9
2237,Gleesons Cycles Bicyle Hire,52.638484,-9.484387,"Henry Street, Kilrush, ",Clare,"Activity,Experience,Cycling,Activity Operator,Shopping,Bike Rental,Food Shops ",4.4
2238,Glen Keen Farm,53.68832769999999,-9.7865142,"Glenkeen, Louisburgh, ",Mayo,"Activity,Experience,Agriculture,Nature and Wildlife,Walking ,Walking,Visitor Farm,Attraction,Tour",4.7
2239,Glen Mill Golf Club,53.06769041194759,-6.090221409106448,"Timore, Newcastle Upper, Newcastle, ",Wicklow,"Golf Course,Activity,Experience,Golf,Activity Operator,Food Shops ,Shopping",4.6
2240,Glenavon Japanese Garden,52.6139462,-6.2335295,"Ardamine, Courtown Harbour, Gorey, Y25 XH76",Wexford,"Activity,Experience,Gardening,Nature and Wildlife,Gardens,Attraction,Garden",4.6
2241,Glencar Alpacas,54.3475468,-8.3930165,"Treanakillew, Glencar, ",Leitrim,"Activity,Experience,Activity Operator,Visitor Farm,Attraction,Tour",4.8
2242,Glencar Lake,54.34035480000001,-8.3731806,"Glencar lake, Formoyle, Glencar, ",Leitrim,"Activity,River,Attraction,Discovery Point",4.8
2243,Glencar teaSHED,54.3391719,-8.3696709,"Largandoon, Glencar, F91 PY6A",Leitrim,"Activity,Food and Drink,Experience,Cafe",4.5
2244,Glencar Waterfall,54.338177,-8.37017,", Glencar, ",Leitrim,"Activity,Experience",4.7
2245,Glencolmcille Folk Village,54.7072689,-8.7405355,"Dooey, Glencolumbkille, , ",Donegal,"Activity,Experience,Craft,Shopping,Tracing Your Ancestors,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops ",4.6
2246,Glencullen Adventure Park,53.22302779999999,-6.225388699999998,"Ballybrack Rd, Glencullen, , D18 Y673",Dublin,Activity,4.8
2247,Glendalough Visitor Centre,53.010461,-6.324343099999999,"Derrybawn, Glendalough, A98 HC80",Wicklow,"Activity,Walking ,Walking,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Museums and Attraction,National Park,National and Forest Park,Ruins,Historic Houses and Castle,Nature and Wildlife,Tour",4.6
2248,Glendalough Musical Tours,53.01122840000001,-6.326284200000001,"Glendalough Musical Tours, Derrybawn, Glendalough, ",Wicklow,"Activity,Experience,Activity Operator,Tour,Walking",5.0
2249,Glendalough Tour - Finn McCools Tours,53.34658021604488,-6.259074208620632,"Westmoreland Street, Dublin City, ",Dublin,"Activity,Activity Operator,Tour",4.9
2250,Glendalough Woollen Mills,53.0032919,-6.301190399999999,"Ballard, Glendalough, ",Wicklow,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.4
2251,Glendeer Open Pet Farm,53.39892559999999,-8.0208174,"Curryroe, Athlone, N37 HY39",Roscommon,"Activity,Experience,Walking ,Walking,Visitor Farm,Attraction,Nature and Wildlife,Activity Operator",4.7
2252,Glendowen Craft Shop,55.2350862,-7.397854699999999,"Altahalla, Clonmany, ",Donegal,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.9
2253,Glenevin Waterfall,55.2623438,-7.444287,", Straid, ",Donegal,"Activity,Experience,Walking ,Walking,Nature and Wildlife",4.7
2254,Glengarriff Bamboo Park,51.7518229,-9.5355976,"Reenmeen East, , P75 AF84",Cork,"Activity,Experience,Walking ,Walking,Gardens,Attraction,Garden,Nature and Wildlife",4.3
2255,Glengarriff Forest Therapy,51.7548744,-9.566216099999998,"Drumaclarig, Glengarriff Woods Nature Reserve, , ",Cork,"Activity,Experience,Activity Operator",5.0
2256,Glengarriff Golf Club,51.74897180000001,-9.522428200000002,"Dromgarriff, , ",Cork,"Golf Course,Activity,Experience,Golf,Activity Operator",4.6
2257,Glengarriff Harbour,51.749514,-9.5422482,", Glengarriff, ",Cork,"Activity,Experience,Attraction,Embarkation Point,River,Discovery Point",4.6
2258,Glengarriff Woods Nature Reserve,51.75469580000001,-9.5662178,"River, Drumaclarig, Glengarriff, ",Cork,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Forest Park,Park and Forest Walk",4.498127674750356
2259,Glengowla Mines & Family Farm Experience,53.41815829999999,-9.374363400000002,"Glengowla, Glengowla East, Oughterard, ",Galway,"Activity,Experience,Attraction,Museums and Attraction,Visitor Farm,Nature and Wildlife,Food Shops ,Shopping",4.9
2260,Gleniff Horseshoe,54.3708664,-8.415119299999997,"Gleniff, , ",Sligo,"Activity,Experience,Cycling,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife",4.8
2261,Gleninagh Castle,53.1377228,-9.205829,"Gleninagh North, , ",Clare,"Activity,Experience,Castle,Attraction,Historic Houses and Castle,Ruins",4.5
2262,Gleninchaquin Park,51.80198887843672,-9.660638392464648,", Tuosist, ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Attraction,Public Park,Activity Operator,Tour",4.7
2263,Gleninsheen Wedge Tomb,53.0648037,-9.1497589,"R480, Lisgoogan, , ",Clare,"Activity,Experience,Ruins,Attraction,Historic Houses and Castle",4.5
2264,Golf at Glenlo Abbey Hotel and Estate,53.30143299999999,-9.0992916,"Glenlo Abbey Hotel & Estate, Bushypark, , H91 XD8K",Galway,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.5
2265,Glenn Lucas Woodturning,52.65501560000001,-6.868725599999999,"Visit by appointment only, Knockclonegad, Garryhill, , R21 PC79",Carlow,"Activity,Experience,Craft,Shopping,Learning,Activity Operator",5.0
2266,Glenquin Castle,52.38393789999999,-9.106741,", Glenquin, ",Limerick,"Activity,Experience,Castle,Attraction,Historic Houses and Castle",4.7
2267,Glenroe Open Farm,53.1140031,-6.0536942,"Ballygannon, Kilcoole, ",Wicklow,"Activity,Experience,Agriculture,Nature and Wildlife,Visitor Farm,Attraction,Cafe,Food and Drink",4.7
2268,Glenside Pitch & Putt,52.6556015,-8.4010515,"Glenstal Farm, Glenstal, Murroe, ",Limerick,Activity Experience Golf Activity Operator Pitch And Putt General Pitch and Putt,4.8
2269,Glenstal Abbey,52.6616783,-8.3883081,"Garranbane, Murroe, ",Limerick,"Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Gardens,Garden",4.7
2270,Glenveagh Castle Gardens,55.0359213,-7.967592999999999,"Gartan Mountain, , ",Donegal,"Activity,Experience,Restaurant,Gardening,Nature and Wildlife,Gardens,Attraction,Garden,Cafe,Food and Drink,Activity Operator",4.7
2271,Glenveagh National Park and Castle,55.0575877,-7.9376869,", Letterkenny, ",Donegal,"Activity,Experience,Restaurant,Transport,Cycling,Walking ,Walking,Castle,Attraction,Historic Houses and Castle,Gardens,Garden,Museums and Attraction,National Park,National and Forest Park,Cafe,Food and Drink,Nature and Wildlife,Bike Rental,Coach,Road",4.7
2272,Glenview Folk Museum,54.0270155,-7.7977659,"Glenview, Aghoo, Ballinamore, N41 N6V4",Leitrim,"Activity,Experience,Restaurant,Attraction,Museums and Attraction,Food and Drink,Pubs and Bar,Tour",4.9
2273,Glenview Gardens,51.731184,-8.901231000000001,"Glenview Gardens, Desert, Enniskeane, , ",Cork,"Activity,Experience,Gardens,Attraction,Garden,Cafe,Food and Drink,Nature and Wildlife",4.7
2274,The Haven at The Glenview Hotel,53.142352,-6.127069999999999,"Glen of the Downs, Bellevue Demesne, Glen of The Downs, Delgany, A63 DC95",Wicklow,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",4.2
2275,glór Irish Music Centre,52.8447007,-8.977096,"Causeway Link, Cappahard, Ennis, V95 VHP0",Clare,"Activity,Experience,Learning,Traditionally Irish,Venue,Music,Cafe,Food and Drink",4.6
2276,Glynn's Coach & Bus Hire,52.855,-8.9635,", , ",Clare,"Activity,Experience,Transport,Coach,Road",4.9
2277,Glynsk House,53.37103680000001,-9.8214996,"Glynsk, Cashel, H91 DF80",Galway,"Activity,Food and Drink,Experience,Restaurant,Craft,Shopping,Pubs and Bar,Food Shops ",4.7
2278,Go! Running Tours Dublin,53.339669239106776,-6.2604811915580285,"Fusilier's Arch, St. Stephen's Green, , ",Dublin,"Activity,Activity Operator,Day Tour,Tour",5.0
2279,Go Fishing Ireland ,53.6169836,-6.7067235,"Macetown, , ",Meath,"Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife",5.0
2280,Go Sailing.ie,53.296149800296725,-6.133754029218039,"Dún Laoghaire Marina, , ",Dublin,"Activity,Sailing,Activity Operator,Boat,Tour",4.7
2281,Go Trekking,53.799244,-9.541186,"Quay Rd, Cloonmonad, Westport, ",Mayo,"Activity,Experience,Horse Riding,Equestrian,Activity Operator,Venue,Sports Venues",4.0
2282,Go with the Flow River Adventures,52.55987709999999,-6.9156754,"The Lock House, Clashganny, Borris, ",Carlow,"Activity,Kayaking,Activity Operator",5.0
2283,Goat Boat Tours,53.296497,-6.1427491,"Harbour, Coal Harbour, Dún Laoghaire, ",Dublin,"Activity,Activity Operator,Boat,Tour",5.0
2284,Goats Island ,51.9456704,-7.761012999999997,"Ballynamona, , ",Waterford,"Activity,Experience,Attraction,Beach",4.9
2285,Goatsbridge Trout Farm,52.50639999999999,-7.170466999999999,"Jerpointabbey, Thomastown, ",Kilkenny,"Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops ",4.8
2286,Goeasy Transfers,53.5111621,-6.3973818,", Ashbourne, ",Meath,"Activity,Transport,Activity Operator,Tour,Coach,Road",4.9
2287,Goffs Bloodstock Sales,53.24782889999999,-6.6053548,"The Paddocks, Kill West, Kill, ",Kildare,"Activity,Experience,Activity Operator,Food Shops ,Shopping",4.6
2288,Gabhla (Gola Island),55.091009,-8.3634726,"Gola Island, , ",Donegal,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Attraction,Beach,Island,Offshore Island,Natural Landscape",4.9
2289,Gold Coast Golf Club,52.0849147,-7.570486900000001,"Gold Coast Rd, Ballinacourty, Dungarvan, ",Waterford,"Golf Course,Activity,Experience,Golf,Food and Drink,Pubs and Bar,Restaurant,Activity Operator",4.6
2290,Golden Falls Water Ski Club,53.11796544895122,-6.602019220703141,"Golden Falls Lake, Ballymore Eustace, ",Kildare,"Activity,Learning,Activity Operator,Venue,Sports Venues",4.0
2291,Golden Grove Forest,52.9612350229903,-7.80007356802444,"Golden Grove, Roscrea, ",Tipperary,"Activity,Experience,Walking ,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Attraction,Nature and Wildlife",4.5
2292,Golden Ireland,52.05993530000001,-9.5044265,", Killarney, ",Kerry,"Activity,Experience,Activity Operator",4.498127674750356
2293,Golden Island Shopping Centre ,53.4200001,-7.932954899999999,"Golden Island, Ankers Bower, Athlone, ",Westmeath,"Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops ",4.4
2294,"Golden Strand, Achill Island",54.0127103,-9.9945689,"1 Golden Strand Cottages, Tonatanvally, Dugort East, , F28 Y206",Mayo,"Activity,Experience,Attraction,Beach",4.9
2295,Golden Ticket Tours,53.3443605,-6.260611400000001,"memorial statue & Fountain, Thomas Davis St S, Dame St, , D02 YT92",Dublin,"Activity,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",5.0
2296,Goleen Harbour Adventures,51.50033296000702,-9.70834670209956,"Goleen Harbour Farm, Ballydivlin, Goleen, ",Cork,"Activity,Experience,Cycling,Kayaking,Activity Operator,Walking ,Walking,Nature and Wildlife,Bike Rental,Tour",4.7
2297,Golf Chumann Ceann Sibéal,52.1798793,-10.4425907,"Ballyferriter Dingle Peninsula, Ballyoughteragh North, Dingle, ",Kerry,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.8
2298,Golf Vacations Ireland,53.3594786,-6.5478486,"Unit D1, M4 Business Park, Celbridge, W23 WFA4",Kildare,"Activity,Experience,Golf,Activity Operator",5.0
2299,Golfmayo Ltd.,53.933667,-9.202905,"Derryhick, Parke, Castlebar, ",Mayo,"Activity,Experience,Transport,Golf,Activity Operator,Tour,Coach,Road",5.0
2300,Good Food Ireland,52.2812162,-6.4535671,"Ballykelly House, Drinagh, ",Wexford,"Activity,Experience,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",4.7
2301,Goose Island Workshop,52.23796531124812,-10.003450992529338,"Inchaloughra, Castlegregory, ",Kerry,"Activity,Experience,Craft,Shopping,Learning,Activity Operator,Food Shops ",4.498127674750356
2302,GoPaddle.ie ,52.4545939,-6.56288,"Cooraun, , ",Wexford,"Activity,Experience,Kayaking,Activity Operator,Learning,Nature and Wildlife,Day Tour,Tour,Boat",5.0
2303,GoQuest,53.25639820000001,-6.1925008,"Unit 6, Ballyogan Business Park, Ballyogan Rd, Ballyogan, Dublin, D18 CF57",Dublin,"Activity,Activity Operator",4.8
2304,Gordon Bennett Driving Route,53.1591789032745,-6.90725578170479,"Kildare Tourist Office, Kildare, , ",Kildare,"Activity,Experience,Tour",4.498127674750356
2305,Gordon D'Arcy Guided Burren Tours,53.1155333,-9.1494233,", Ballyvaughan, ",Clare,"Activity,Bird Watching,Nature and Wildlife,Walking ,Walking,Activity Operator,Tour",4.8
2306,Goresbridge Horse Sales,52.630612,-6.992449100000001,"Main St, Barrowmount, Goresbridge, ",Kilkenny,"Activity,Experience,Horse Riding,Equestrian",4.5
2307,Gormley's Fine Art,53.342245,-6.2563903,"27 Frederick St S, Dublin, D02 EP03",Dublin,"Activity,Art Gallery,Attraction",4.6
2308,Gort Golf Club,53.064491,-8.873751600000002,"Castlequarter, Gort, ",Galway,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.6
2309,Gortavoher,52.4741884483681,-8.1591147412626,"Glen of Aherlow, , ",Tipperary,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Attraction",4.498127674750356
2310,Gougane Barra Forest Bathing,51.8318701,-9.348937700000002,"Coomroe, , ",Cork,"Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour",4.9
2311,Gour,51.6298431,-9.9834134,"Gour, Heathmount, , ",Cork,"Activity,Experience,Natural Landscape,Attraction,Nature and Wildlife",4.498127674750356
2312,Gourmet Greenway Food Trail - Mulranny Park Hotel,53.90643831311802,-9.756213443813408,"Mulranny Park Hotel, Mulranny, ",Mayo,"Activity,Experience,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",4.4
2313,Gourmet Parlour,54.2723001,-8.471578100000002,"Bridge St, Abbeyquarter North, , ",Sligo,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Cafe,Food Shops ",4.2
2314,Gourmet Parlour Coffee Shop -  Collooney,54.1829719,-8.484362599999999,"1 Union Rd, Rathrippin, Collooney, F91 CKF8",Sligo,"Activity,Food and Drink,Experience,Cafe",4.3
2315,Gourmet Tart Company,53.26033349999999,-9.0754738,"Jameson Court, opposite, Salthill, ",Galway,"Activity,Food and Drink,Experience,Restaurant,Cafe",4.4
